modelName,modelIndex,fileName,time,acc,recall,precision,dice,delta_t_peak,delta_peak,delta_auc,ratio_t_peak,ratio_peak,ratio_auc,aif_mse,aif_sse,aif_normalized_cross_correlation,aif_normalized_mutual_information,hausdorff,mean_surface_distance,median_surface_distance,std_surface_distance,max_surface_distance,overlap_dice,overlap_volume_similarity,overlap_false_negative,overlap_false_positive,peak_t,auc,peak
middle_back,0.4375,42306110,0,0.99859619140625,0.0,0,6.038647306529908e-09,9,0.23983845144962068,2.868011394069982,-9,-100.0,-2.868011394069982,0.005605440163708205,0.38677537129586614,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,0.0,0.0
middle_back,0.453125,42308045,0,0.9985173543294271,0.0,0,5.717552854673798e-09,8,0.4101667388325134,8.56722505730458,-8,-100.0,-8.56722505730458,0.019335750753086314,1.3341668019629558,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,0.0,0.0
middle_back,0.421875,42320316,0,0.9988386366102431,0.0,0,7.299270019713358e-09,7,0.29544095113234825,3.9289130987190957,-7,-100.0,-3.9289130987190957,0.006504222244291828,0.4487913348561361,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,0.0,0.0
middle_back,0.4375,42351313,0,0.9980197482638888,0.0,0,4.280821899482783e-09,7,0.3250147149501053,4.803782030203664,-7,-100.00000000000001,-4.803782030203664,0.007024482845758061,0.4846893163573062,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,0.0,0.0
middle_back,0.421875,42352525,0,0.9990285237630209,0.0,0,8.72600341425826e-09,8,0.5227821398945984,12.199863801012787,-8,-100.0,-12.199863801012787,0.03794074020095712,2.617911073866041,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,0.0,0.0
middle_back,0.453125,42383725,0,0.9981960720486112,0.0,0,4.699248098217819e-09,11,0.5813397766208496,10.473823429481163,-11,-100.0,-10.473823429481163,0.0345164204158681,2.381633008694899,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,inf,0,0.0,0.0
target_middle,0.453125,35673135,0,0.9980299207899306,0.059870550161812294,1.0,0.11297710262222478,0,0.000973312922438907,0.3539547555119169,0,0.293096837166487,-0.35395475551191685,0.00017963404848243876,0.012394749345288275,0.0,0.8560881954662797,10.996149632270896,inf,inf,inf,inf,inf,inf,inf,inf,9,3.0297670569308024,0.33305227080148236
target_middle,0.453125,40403582,0,0.9989454481336806,0.03341103341103341,1.0,0.06466166116795743,0,0.10538387399687821,0.4099261949357418,0,20.440121557200804,0.40992619493574206,0.0007756019619831354,0.053516535376836344,0.0,0.884888201114427,11.221233501349678,inf,inf,inf,inf,inf,inf,inf,inf,8,7.587232690629235,0.620957490826729
target_middle,0.4375,40418168,0,0.9981477525499132,0.04501748251748252,1.0,0.0861564237300024,0,0.05033689806199637,1.0588605769244133,0,12.95148618200005,1.0588605769244122,0.0004648274758695426,0.03207309583499844,0.0,0.8884794709304422,13.459911654518205,inf,inf,inf,inf,inf,inf,inf,inf,8,8.081719507760626,0.43899421008503275
target_middle,0.453125,40460768,0,0.9987445407443576,0.04820051413881748,1.0,0.09196812328652285,0,0.06085426423358731,0.7968142131155673,0,11.454329774192727,0.7968142131155682,0.0004298026874445097,0.02965638543367117,0.0,0.8664982401069187,6.661916995968243,inf,inf,inf,inf,inf,inf,inf,inf,9,12.20485883138989,0.5921316539477853
target_middle,0.4375,41122617,0,0.9983817206488715,0.03634528016153458,1.0,0.07014126122678392,0,0.09536188909252702,0.3858583175491219,0,21.282322450752666,-0.3858583175491191,0.0006634096047301607,0.04577526272638109,0.0,0.8721994226206014,9.26868359826143,inf,inf,inf,inf,inf,inf,inf,inf,9,10.88669648862416,0.5434421646977605
target_middle,0.484375,41202961,0,0.9988038804796007,0.04533152909336942,1.0,0.08673139749688416,0,0.038453311382246,1.04836130952844,0,8.130780118308236,1.0483613095284372,0.0007680023425835174,0.0529921616382627,0.0,0.9131822560072157,13.097706504218634,inf,inf,inf,inf,inf,inf,inf,inf,9,14.563462729591519,0.5113883904610657
target_middle,0.4375,41219634,0,0.9975518120659722,0.036048064085447265,1.0,0.0695876318634419,0,0.12649991006235112,3.084979549749832,0,36.975182188775875,3.084979549749833,0.002902764965485918,0.20029078261852837,0.0,0.9090217450419442,11.893700301462177,inf,inf,inf,inf,inf,inf,inf,inf,10,10.922996645545245,0.46862103719164816
target_middle,0.453125,41242565,0,0.9978324042426215,0.025533536585365852,1.0,0.049795618544051956,0,0.15821469869096355,1.24153804995946,0,34.56354083343363,1.2415380499594595,0.0008394492784323758,0.057922000211833934,0.0,0.8731243301149153,15.041922629307876,inf,inf,inf,inf,inf,inf,inf,inf,8,8.730485085009672,0.6159649606025587
target_middle,0.4375,41286222,0,0.9967592027452257,0.04072398190045249,0.9585798816568047,0.07812877000692363,0,0.056403997824318375,0.1927669544223818,0,16.752895667698198,0.19276695442238062,0.00015862953717747205,0.010945438065245571,0.0,0.8336658641404038,20.407309006151348,inf,inf,inf,inf,inf,inf,inf,inf,8,4.323971054219083,0.393086079197706
target_middle,0.453125,41297385,0,0.9959123399522569,0.024084193483100588,1.0,0.04703557500585855,0,0.156628630141803,2.062358493962644,0,40.94777661758188,2.062358493962644,0.0013238194300580388,0.09134354067400467,0.0,0.7977303766190857,10.437210701592257,inf,inf,inf,inf,inf,inf,inf,inf,8,8.751689275190856,0.5391368957421161
target_middle,0.453125,41310029,0,0.9987894694010416,0.04161073825503356,1.0,0.07989691314499411,0,0.04399245495442522,1.3408347032678272,0,11.247504008756236,1.34083470326783,0.0005246430209966562,0.03620036844876928,0.0,0.8465565836502954,10.533239708623494,inf,inf,inf,inf,inf,inf,inf,inf,11,16.320864400635944,0.43512327758117764
target_middle,0.453125,41449076,0,0.9969567192925347,0.04190018681611956,1.0,0.08043033022430754,0,0.022641850742881664,0.10668654433203528,0,5.371175671749062,-0.10668654433203634,9.530078383773869e-05,0.00657575408480397,0.0,0.857871628896665,15.378796340088844,inf,inf,inf,inf,inf,inf,inf,inf,9,7.2084684654186875,0.4441855150466151
target_middle,0.453125,41451750,0,0.9978603786892362,0.02960399846212995,1.0,0.05750560471431813,0,0.2403715024735063,4.0047920857709745,0,59.57959185464901,4.0047920857709745,0.005570092746723571,0.3843363995239264,0.0,0.8814879024948774,16.38272191537198,inf,inf,inf,inf,inf,inf,inf,inf,8,12.075724163420702,0.6438175399353256
target_middle,0.453125,42005025,0,0.997818840874566,0.03524559430071241,1.0,0.06809127465378025,0,0.13652549132330266,2.108926233933172,0,32.75141622999969,2.108926233933171,0.00144671618608262,0.09982341683970078,0.0,0.844439707345543,7.065627710061721,inf,inf,inf,inf,inf,inf,inf,inf,11,9.581694602648529,0.5533791942732467
target_middle,0.453125,42121701,0,0.9985402425130209,0.03204047217537943,1.0,0.06209150837640791,0,0.05631225107232857,3.342732267654056,0,15.949339448300595,-3.342732267654056,0.0033430872651625055,0.23067302129621287,0.0,0.8800205793572344,11.601676171128107,inf,inf,inf,inf,inf,inf,inf,inf,8,-1.055938616619337,0.4093817387138914
target_middle,0.453125,42123446,0,0.9969389173719618,0.025446670276123445,0.8952380952380953,0.04948670953017449,0,0.10497125423093329,3.158730316636314,0,31.351104002762447,3.1587303166363125,0.0027930277827718304,0.1927189170112563,0.0,0.9239645909437946,8.693580774638194,inf,inf,inf,inf,inf,inf,inf,inf,9,14.956708605561188,0.43979599986567686
target_middle,0.4375,42125160,0,0.9979892306857638,0.033808553971486764,1.0,0.06540583504568229,0,0.10918066882301086,1.390586273629828,0,28.917690351153414,1.3905862736298327,0.001466165743645025,0.10116543631150673,0.0,0.8906117599722144,12.642202445380304,inf,inf,inf,inf,inf,inf,inf,inf,12,9.34933456014056,0.48673733914213985
target_middle,0.46875,42147328,0,0.998824225531684,0.039473684210526314,1.0,0.07594937324484095,0,0.06290159515646732,0.8443127633132566,0,14.370198834398025,-0.8443127633132576,0.000682159318326889,0.04706899296455534,0.0,0.8365415390109305,15.09802638818583,inf,inf,inf,inf,inf,inf,inf,inf,7,8.199181038063232,0.500624106037106
target_middle,0.4375,42174976,0,0.998917473687066,0.04272863568215892,1.0,0.08195543434970932,0,0.04924517740721274,0.5052457736588085,0,10.965736386903508,0.5052457736588077,0.00034360913575046803,0.023709030366782295,0.0,0.8434282139650219,13.177330168489572,inf,inf,inf,inf,inf,inf,inf,inf,7,7.493154176458708,0.4983274430179998
target_middle,0.4375,42175470,0,0.9990734524197049,0.024107142857142858,1.0,0.047079345709857494,0,0.007683242104549182,1.1272678754239465,0,-1.4449224644791028,-1.1272678754239462,0.0005782721025012826,0.039900775072588504,0.0,0.8938234053246021,9.118529066043934,inf,inf,inf,inf,inf,inf,inf,inf,10,9.60243711315059,0.5240575463064749
target_middle,0.453125,42191880,0,0.9993320041232638,0.043689320388349516,1.0,0.08372094088696581,0,0.14617818164793694,3.9627179090890854,0,41.035821444704595,3.9627179090890836,0.0037323245236058145,0.2575303921288012,0.0,0.8777621460977606,7.337479721699318,inf,inf,inf,inf,inf,inf,inf,inf,7,10.850642329162165,0.5023991040069806
target_middle,0.421875,42204402,0,0.9978162977430556,0.03303303303303303,1.0,0.06395349177342481,0,0.05533143617259689,0.9834531185799094,0,15.968265189191836,0.9834531185799102,0.00028680229068380397,0.019789358057182474,0.0,0.8492406387858951,17.365985529889688,inf,inf,inf,inf,inf,inf,inf,inf,8,8.40646922247161,0.40184018660372156
target_middle,0.453125,42216394,0,0.9978459676106771,0.03713527851458886,1.0,0.0716112565889249,0,0.03703462298440913,0.37358703300219354,0,9.501327843925468,0.37358703300219454,9.778213715962588e-05,0.006746967464014186,0.0,0.824756709728662,11.138580111316688,inf,inf,inf,inf,inf,inf,inf,inf,8,10.534397659042341,0.4268182784140727
target_middle,0.453125,42218812,0,0.9972415500217013,0.04574780058651026,1.0,0.08749299190271173,0,0.04530779181534772,0.26631861333788187,0,10.354494335868539,0.2663186133378824,0.0005838399416174492,0.040284955971603996,0.0,0.8826124479592992,13.133813839719386,inf,inf,inf,inf,inf,inf,inf,inf,8,8.478181756887947,0.48287422766146176
target_middle,0.453125,42222879,0,0.9972271389431424,0.032248520710059174,1.0,0.062482089244820606,0,0.14656886978175654,2.34964097990634,0,35.07249746915806,2.349640979906343,0.001828288543066596,0.12615190947159513,0.0,0.9059561644410704,10.750414108059507,inf,inf,inf,inf,inf,inf,inf,inf,8,12.844797003245036,0.5644714440442419
target_middle,0.4375,42224330,0,0.9991124471028646,0.04296160877513711,1.0,0.08238388183712637,0,0.06401565329784364,0.23025815598228583,0,18.396974054874317,0.23025815598228763,0.00013774546047120564,0.009504436772513189,0.0,0.8196095375618808,13.129385312668699,inf,inf,inf,inf,inf,inf,inf,inf,10,8.806369796414334,0.41198403715759346
target_middle,0.453125,42224343,0,0.9986936781141493,0.04285714285714286,1.0,0.08219178628831575,0,0.06671449276434571,0.1997758760120223,0,19.64145209626516,-0.19977587601202185,0.0006443537425334774,0.044460408234809935,0.0,0.8903711047395136,10.081998407079961,inf,inf,inf,inf,inf,inf,inf,inf,7,3.8923738770494727,0.4063762063554276
target_middle,0.46875,42234636,0,0.9993574354383681,0.03929024081115336,1.0,0.0756097673706126,0,0.13729978492075995,0.7489327309491411,0,31.05211225622606,0.7489327309491403,0.0007950243634122358,0.05485668107544427,0.0,0.807780532763945,8.024431574493699,inf,inf,inf,inf,inf,inf,inf,inf,10,7.717646779707235,0.5794590293155784
target_middle,0.484375,42252861,0,0.998641120062934,0.03433734939759036,1.0,0.06639488021901642,1,0.10676225961361052,3.0184125933732897,1,33.13406586466163,3.018412593373289,0.002576850606293255,0.1778026918342346,0.0,0.9202462810442521,12.758922242313403,inf,inf,inf,inf,inf,inf,inf,inf,8,11.124257927006632,0.4289752353760428
target_middle,0.484375,42268224,0,0.9988310072157118,0.03969359331476323,1.0,0.076356335724338,0,0.052164532923317575,2.030083019376936,0,12.160672709045283,-2.030083019376936,0.0018127258442152683,0.1250780832508535,0.0,0.8879585717639561,15.117255674510936,inf,inf,inf,inf,inf,inf,inf,inf,9,4.668826326036158,0.4811254479269493
target_middle,0.4375,42272900,0,0.9979722764756944,0.04396482813749001,1.0,0.0842266497541093,3,0.13424918985171358,4.169382045705229,3,32.27006800590224,4.1693820457052295,0.005825915970955514,0.40198820199593044,0.0,0.9144900262179644,13.137461451674413,inf,inf,inf,inf,inf,inf,inf,inf,12,20.070726454724362,0.5502668748071937
target_middle,0.4375,42275061,0,0.99951171875,0.046357615894039736,1.0,0.08860760935747454,0,0.03453794423336859,1.2373186223270665,0,8.16671272533712,-1.2373186223270662,0.0005923995107995584,0.04087556624516953,0.0,0.9212893103788674,8.166291750112954,inf,inf,inf,inf,inf,inf,inf,inf,8,0.23448846096071596,0.45744916194052593
target_middle,0.4375,42292501,0,0.9991963704427084,0.041456016177957536,1.0,0.07961165942124603,0,0.06184661905783562,0.6016230868816006,0,12.038591051955162,0.6016230868816033,0.00046270230743871327,0.03192645921327122,0.0,0.8583051266006471,7.228941802978182,inf,inf,inf,inf,inf,inf,inf,inf,6,10.277078549553122,0.5755829756706906
target_middle,0.453125,42302629,0,0.9955325656467013,0.016424038820455393,1.0,0.03231729887565682,0,0.21394944240707842,2.2607699611707757,0,44.1114738065326,2.2607699611707743,0.0021355547251522195,0.14735327603550313,0.0,0.7781692747684544,13.108874181747202,inf,inf,inf,inf,inf,inf,inf,inf,8,8.52448581965581,0.6989693792730146
target_middle,0.421875,42306110,0,0.9986563788519965,0.042874396135265704,1.0,0.08222351428938324,0,0.044421420097196185,1.0578524333499906,0,18.521392140712322,1.0578524333499901,0.0004008200914063588,0.027656586307038756,0.0,0.917473101441112,7.493797330507797,inf,inf,inf,inf,inf,inf,inf,inf,9,3.9258638274199726,0.28425987154681687
target_middle,0.453125,42308045,0,0.9985614352756076,0.029731275014293884,1.0,0.05774570206693114,0,0.11687330966638465,1.512620982760394,0,28.494097302733373,1.5126209827603962,0.0008311411420491085,0.05734873880138848,0.0,0.8283242279002374,7.255383501765956,inf,inf,inf,inf,inf,inf,inf,inf,8,10.079846040064973,0.5270400484988981
target_middle,0.4375,42320316,0,0.9988818698459201,0.03722627737226277,1.0,0.07178044284461335,0,0.022408869408988952,0.33976770828733693,0,7.5848894078839075,-0.33976770828733677,0.00035298457959926646,0.024355935992349385,0.0,0.893260468033391,8.774754882068963,inf,inf,inf,inf,inf,inf,inf,inf,7,3.5891453904317587,0.3178498205413372
